Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff
2025-12-28,Colts,Jaguars,3,6:02,2,5,JAX 5,16-14,Philip Rivers pass complete short middle to Mo Alie-Cox for 5 yards touchdown,5,,,
2025-12-22,Colts,49ers,1,10:36,2,7,SFO 20,6-0,Philip Rivers pass complete deep middle to Alec Pierce for 20 yards touchdown. Penalty on Clelin Ferrell: Defensive Offside 5 yards (declined),20,,,
2025-12-22,Colts,49ers,2,14:19,3,16,SFO 16,13-14,Philip Rivers pass complete deep middle to Alec Pierce for 16 yards touchdown. Penalty on Darrell Luter: Defensive Pass Interference 15 yards (declined),16,,,
2025-12-14,Colts,Seahawks,2,1:37,3,4,SEA 8,12-3,Philip Rivers pass complete short left to Josh Downs for 8 yards touchdown,8,,,
2021-01-09,Colts,Bills,4,11:36,3,4,BUF 9,16-24,Philip Rivers pass complete short left to Zach Pascal for 9 yards touchdown,9,4.220,7.000,2.78
2021-01-09,Colts,Bills,4,6:20,1,10,BUF 27,22-27,Philip Rivers pass complete deep left to Jack Doyle for 27 yards touchdown,27,3.780,7.000,3.22
2021-01-03,Colts,Jaguars,1,10:20,3,5,JAX 6,6-0,Philip Rivers pass complete short right to T.Y. Hilton for 6 yards touchdown,6,4.210,7.000,2.79
2020-12-27,Colts,Steelers,2,4:08,2,9,PIT 42,20-7,Philip Rivers pass complete deep middle to Zach Pascal for 42 yards touchdown,42,2.310,7.000,4.69
2020-12-20,Colts,Texans,1,0:57,1,10,HTX 11,13-0,Philip Rivers pass complete short middle to Zach Pascal for 11 yards touchdown,11,4.840,7.000,2.16
2020-12-20,Colts,Texans,4,1:53,2,5,HTX 5,26-20,Philip Rivers pass complete short left to Zach Pascal for 5 yards touchdown,5,5.150,7.000,1.85
2020-12-13,Colts,Raiders,1,3:05,3,7,RAI 7,9-0,Philip Rivers pass complete short left to T.Y. Hilton for 7 yards touchdown,7,3.810,7.000,3.19
2020-12-13,Colts,Raiders,2,9:10,1,10,RAI 41,16-14,Philip Rivers pass complete deep left to T.Y. Hilton for 41 yards touchdown touchdown,41,2.850,7.000,4.15
2020-12-06,Colts,Texans,1,9:59,3,6,HTX 21,6-0,Philip Rivers pass complete short left to T.Y. Hilton for 21 yards touchdown,21,3.200,7.000,3.80
2020-12-06,Colts,Texans,2,9:24,4,4,HTX 39,20-10,Philip Rivers pass complete short right to Jonathan Taylor for 39 yards touchdown,39,0.660,7.000,6.34
2020-11-29,Colts,Titans,1,2:40,3,7,OTI 11,6-7,Philip Rivers pass complete short middle to Trey Burton for 11 yards touchdown,11,3.620,7.000,3.38
2020-11-29,Colts,Titans,4,2:38,1,5,OTI 5,26-38,Philip Rivers pass complete short right to T.Y. Hilton for 5 yards touchdown,5,6.060,7.000,.94
2020-11-22,Colts,Packers,1,5:54,1,10,GNB 45,6-7,Philip Rivers pass complete short middle to Michael Pittman for 45 yards touchdown,45,2.590,7.000,4.41
2020-11-22,Colts,Packers,2,1:57,2,9,GNB 17,13-21,Philip Rivers pass complete deep middle to Trey Burton for 17 yards touchdown,17,3.940,7.000,3.06
2020-11-22,Colts,Packers,3,2:03,2,6,GNB 6,23-28,Philip Rivers pass complete short middle to Jack Doyle for 6 yards touchdown,6,4.950,7.000,2.05
2020-11-12,Colts,Titans,2,7:55,2,6,OTI 13,9-10,Philip Rivers pass complete short left to Nyheim Hines for 13 yards touchdown,13,4.500,7.000,2.50
2020-11-01,Colts,Lions,2,11:20,1,10,DET 22,6-7,Philip Rivers pass complete short right to Nyheim Hines for 22 yards touchdown,22,4.110,7.000,2.89
2020-11-01,Colts,Lions,2,5:37,1,7,DET 7,13-7,Philip Rivers pass complete short right to Jack Doyle for 7 yards touchdown,7,5.600,7.000,1.40
2020-11-01,Colts,Lions,2,1:02,2,2,DET 29,20-7,Philip Rivers pass complete deep right to Nyheim Hines for 29 yards touchdown,29,3.650,7.000,3.35
2020-10-18,Colts,Bengals,2,4:43,1,10,CIN 10,13-24,Philip Rivers pass complete short left to Trey Burton for 10 yards touchdown,10,4.910,7.000,2.09
2020-10-18,Colts,Bengals,2,0:20,3,10,CIN 17,20-24,Philip Rivers pass complete deep right to Zach Pascal for 17 yards touchdown,17,3.070,7.000,3.93
2020-10-18,Colts,Bengals,4,15:00,1,10,CIN 14,27-27,Philip Rivers pass complete short right to Jack Doyle for 14 yards touchdown,14,4.650,7.000,2.35
2020-10-04,Colts,Bears,1,8:15,3,5,CHI 13,6-0,Philip Rivers pass complete short middle to Mo Alie-Cox for 13 yards touchdown,13,3.820,7.000,3.18
2020-09-27,Colts,Jets,2,14:16,1,1,NYJ 1,13-7,Philip Rivers pass complete short right to Mo Alie-Cox for 1 yard touchdown,1,6.970,7.000,.03
2020-09-20,Colts,Vikings,4,14:04,1,2,MIN 2,24-3,Philip Rivers pass complete short right to Zach Pascal for 2 yards touchdown,2,6.740,7.000,.26
2020-09-13,Colts,Jaguars,2,4:51,3,8,JAX 8,13-7,Philip Rivers pass complete short left to Nyheim Hines for 8 yards touchdown,8,3.580,7.000,3.42
2019-12-29,Chargers,Chiefs,2,11:49,3,10,KAN 12,6-3,Philip Rivers pass complete short left to Keenan Allen for 12 yards touchdown,12,3.120,7.000,3.88
2019-12-29,Chargers,Chiefs,4,5:28,2,1,KAN 8,20-24,Philip Rivers pass complete short middle to Hunter Henry for 8 yards touchdown,8,5.480,7.000,1.52
2019-12-15,Chargers,Vikings,2,8:46,3,2,MIN 2,9-9,Philip Rivers pass complete short left to Mike Williams for 2 yards touchdown,2,4.950,7.000,2.05
2019-12-08,Chargers,Jaguars,2,1:42,1,10,JAX 30,20-3,Philip Rivers pass complete deep left to Hunter Henry for 30 yards touchdown,30,3.580,7.000,3.42
2019-12-08,Chargers,Jaguars,3,14:06,3,10,SDG 16,30-3,Philip Rivers pass complete short right to Austin Ekeler for 84 yards touchdown touchdown,84,-1.320,7.000,8.32
2019-12-08,Chargers,Jaguars,3,2:01,3,16,JAX 44,37-10,Philip Rivers pass complete deep middle to Mike Williams for 44 yards touchdown. Penalty on Mike Williams: Unsportsmanlike Conduct 15 yards,44,1.030,7.000,5.97
2019-12-01,Chargers,Broncos,2,0:38,1,15,DEN 30,9-17,Philip Rivers pass complete short left to Austin Ekeler for 30 yards touchdown,30,3.580,7.000,3.42
2019-12-01,Chargers,Broncos,4,12:28,2,7,DEN 36,16-17,Philip Rivers pass complete deep left to Keenan Allen for 36 yards touchdown,36,2.850,7.000,4.15
2019-11-18,Chargers,Chiefs,3,1:49,2,7,KAN 7,15-24,Philip Rivers pass complete short right to Keenan Allen for 7 yards touchdown,7,4.760,7.000,2.24
2019-11-07,Chargers,Raiders,2,8:27,3,2,RAI 2,6-10,Philip Rivers pass complete short right to Hunter Henry for 2 yards touchdown,2,4.950,7.000,2.05
2019-11-07,Chargers,Raiders,4,4:08,2,6,RAI 6,23-20,Philip Rivers pass complete short middle to Austin Ekeler for 6 yards touchdown. Penalty on Nicholas Morrow: Defensive Holding (Declined),6,4.950,7.000,2.05
2019-10-27,Chargers,Bears,4,8:12,1,10,CHI 11,16-16,Philip Rivers pass complete short right to Austin Ekeler for 11 yards touchdown,11,4.840,7.000,2.16
2019-10-20,Chargers,Titans,2,3:43,3,1,OTI 1,9-3,Philip Rivers pass complete short left to Melvin Gordon for 1 yard touchdown,1,5.170,7.000,1.83
2019-10-20,Chargers,Titans,4,5:16,1,10,OTI 41,19-23,Philip Rivers pass complete deep right to Austin Ekeler for 41 yards touchdown,41,2.850,7.000,4.15
2019-10-13,Chargers,Steelers,4,7:19,3,5,PIT 5,9-24,Philip Rivers pass complete short middle to Hunter Henry for 5 yards touchdown,5,4.260,7.000,2.74
2019-10-13,Chargers,Steelers,4,1:34,1,10,PIT 11,16-24,Philip Rivers pass complete short middle to Hunter Henry for 11 yards touchdown,11,4.840,7.000,2.16
2019-09-29,Chargers,Dolphins,1,2:53,2,8,MIA 13,9-7,Philip Rivers pass complete short left to Troymaine Pope for 13 yards touchdown,13,4.280,7.000,2.72
2019-09-29,Chargers,Dolphins,2,0:50,1,10,MIA 18,16-10,Philip Rivers pass complete short left to Austin Ekeler for 18 yards touchdown,18,4.370,7.000,2.63
2019-09-22,Chargers,Texans,1,9:47,3,2,HTX 7,6-0,Philip Rivers pass complete short left to Keenan Allen for 7 yards touchdown,7,4.680,7.000,2.32
2019-09-22,Chargers,Texans,2,0:29,2,8,HTX 12,16-7,Philip Rivers pass complete short right to Keenan Allen for 12 yards touchdown,12,4.330,7.000,2.67
2019-09-08,Chargers,Colts,1,3:00,2,1,CLT 1,6-0,Philip Rivers pass complete short right to Austin Ekeler for 1 yard touchdown,1,5.910,7.000,1.09
2019-09-08,Chargers,Colts,2,6:06,3,13,CLT 28,13-6,Philip Rivers pass complete deep left to Keenan Allen for 28 yards touchdown,28,2.280,7.000,4.72
2019-09-08,Chargers,Colts,3,8:38,1,10,SDG 45,23-9,Philip Rivers pass complete short right to Austin Ekeler for 55 yards touchdown,55,1.930,7.000,5.07
2019-01-13,Chargers,Patriots,1,5:03,1,10,NWE 43,6-7,Philip Rivers pass complete deep right to Keenan Allen for 43 yards touchdown,43,2.720,7.000,4.28
2019-01-13,Chargers,Patriots,4,7:42,1,1,NWE 1,20-41,Philip Rivers pass complete short left to Virgil Green for 1 yard touchdown,1,6.970,7.000,.03
2019-01-13,Chargers,Patriots,4,1:04,1,8,NWE 8,28-41,Philip Rivers pass complete short right to Antonio Gates for 8 yards touchdown,8,5.370,7.000,1.63
2018-12-30,Chargers,Broncos,3,3:51,1,3,DEN 3,13-3,Philip Rivers pass complete short middle to Mike Williams for 3 yards touchdown,3,6.510,7.000,.49
2018-12-13,Chargers,Chiefs,2,9:50,2,3,KAN 3,6-14,Philip Rivers pass complete short left to Mike Williams for 3 yards touchdown,3,5.530,7.000,1.47
2018-12-13,Chargers,Chiefs,4,0:08,1,1,KAN 1,27-28,Philip Rivers pass complete short right to Mike Williams for 1 yard touchdown,1,6.970,7.000,.03
2018-12-09,Chargers,Bengals,1,11:46,1,10,CIN 14,6-0,Philip Rivers pass complete short right to Keenan Allen for 14 yards touchdown,14,4.650,7.000,2.35
2018-12-02,Chargers,Steelers,1,1:12,1,10,PIT 46,6-13,Philip Rivers pass complete deep right to Travis Benjamin for 46 yards touchdown,46,2.520,7.000,4.48
2018-12-02,Chargers,Steelers,3,1:49,2,3,PIT 10,13-23,Philip Rivers pass complete short middle to Keenan Allen for 10 yards touchdown,10,5.100,7.000,1.90
2018-11-25,Chargers,Cardinals,2,14:18,3,9,CRD 9,6-10,Philip Rivers pass complete short left to Mike Williams for 9 yards touchdown,9,3.360,7.000,3.64
2018-11-25,Chargers,Cardinals,2,0:13,1,2,CRD 2,27-10,Philip Rivers pass complete short left to Mike Williams for 2 yards touchdown,2,6.740,7.000,.26
2018-11-25,Chargers,Cardinals,3,8:09,1,4,CRD 4,34-10,Philip Rivers pass complete short right to Keenan Allen for 4 yards touchdown,4,6.280,7.000,.72
2018-11-18,Chargers,Broncos,2,2:45,2,4,DEN 4,12-7,Philip Rivers pass complete short middle to Keenan Allen for 4 yards touchdown. Penalty on Keenan Allen: Unsportsmanlike Conduct 15 yards,4,5.340,7.000,1.66
2018-11-18,Chargers,Broncos,3,10:02,1,6,DEN 6,19-7,Philip Rivers pass complete short left to Antonio Gates for 6 yards touchdown,6,5.830,7.000,1.17
2018-11-11,Chargers,Raiders,2,0:28,1,10,RAI 11,9-3,Philip Rivers pass complete short right to Keenan Allen for 11 yards touchdown,11,4.840,7.000,2.16
2018-11-11,Chargers,Raiders,3,12:43,2,10,SDG 34,16-3,Philip Rivers pass complete short left to Melvin Gordon for 66 yards touchdown,66,0.660,7.000,6.34
2018-11-04,Chargers,Seahawks,1,0:01,3,7,SEA 12,6-7,Philip Rivers pass complete short left to Tyrell Williams for 12 yards touchdown,12,3.580,7.000,3.42
2018-11-04,Chargers,Seahawks,2,1:17,2,10,SEA 30,18-7,Philip Rivers pass complete short left to Mike Williams for 30 yards touchdown,30,3.030,7.000,3.97
2018-10-21,Chargers,Titans,1,9:44,1,10,SDG 25,6-3,Philip Rivers pass complete deep left to Tyrell Williams for 75 yards touchdown,75,0.610,7.000,6.39
2018-10-21,Chargers,Titans,3,13:52,2,3,SDG 45,16-6,Philip Rivers pass complete deep right to Mike Williams for 55 yards touchdown,55,1.870,7.000,5.13
2018-10-14,Chargers,Browns,2,6:43,1,10,CLE 45,13-3,Philip Rivers pass complete deep left to Tyrell Williams for 45 yards touchdown,45,2.590,7.000,4.41
2018-10-14,Chargers,Browns,2,0:57,3,6,CLE 29,20-3,Philip Rivers pass complete deep right to Tyrell Williams for 29 yards touchdown,29,2.680,7.000,4.32
2018-10-07,Chargers,Raiders,2,4:14,1,10,RAI 44,9-3,Philip Rivers pass complete short left to Austin Ekeler for 44 yards touchdown touchdown,44,2.650,7.000,4.35
2018-10-07,Chargers,Raiders,4,9:51,2,4,RAI 13,26-3,Philip Rivers pass complete short left to Virgil Green for 13 yards touchdown,13,4.720,7.000,2.28
2018-09-30,Chargers,49ers,1,0:48,3,5,SFO 5,6-14,Philip Rivers pass complete short right to Antonio Gates for 5 yards touchdown,5,4.260,7.000,2.74
2018-09-30,Chargers,49ers,2,0:53,3,3,SFO 22,12-17,Philip Rivers pass complete deep right to Austin Ekeler for 22 yards touchdown,22,3.340,7.000,3.66
2018-09-30,Chargers,49ers,3,10:40,3,4,SFO 6,23-17,Philip Rivers pass complete short right to Melvin Gordon for 6 yards touchdown,6,4.380,7.000,2.62
2018-09-23,Chargers,Rams,1,4:50,2,12,RAM 42,6-7,Philip Rivers pass complete deep middle to Mike Williams for 42 yards touchdown,42,2.100,7.000,4.90
2018-09-23,Chargers,Rams,3,8:28,4,2,RAM 20,19-28,Philip Rivers pass complete deep left to Mike Williams for 20 yards touchdown,20,2.250,7.000,4.75
2018-09-16,Chargers,Bills,1,9:32,2,7,BUF 10,6-0,Philip Rivers pass complete short middle to Mike Williams for 10 yards touchdown touchdown,10,4.580,7.000,2.42
2018-09-16,Chargers,Bills,2,10:49,2,5,BUF 9,20-3,Philip Rivers pass complete short right to Melvin Gordon for 9 yards touchdown,9,4.900,7.000,2.10
2018-09-16,Chargers,Bills,2,2:00,3,2,BUF 2,27-3,Philip Rivers pass complete short left to Melvin Gordon for 2 yards touchdown,2,4.950,7.000,2.05
2018-09-09,Chargers,Chiefs,2,7:54,2,10,KAN 13,12-14,Philip Rivers pass complete short left to Austin Ekeler for 13 yards touchdown touchdown,13,4.050,7.000,2.95
2018-09-09,Chargers,Chiefs,4,12:09,3,2,KAN 20,18-31,Philip Rivers pass complete deep right to Keenan Allen for 20 yards touchdown,20,3.530,7.000,3.47
2018-09-09,Chargers,Chiefs,4,5:08,1,4,KAN 4,26-38,Philip Rivers pass complete short right to Tyrell Williams for 4 yards touchdown,4,6.280,7.000,.72
2017-12-31,Chargers,Raiders,2,5:21,1,10,SDG 44,13-10,Philip Rivers pass complete deep left to Tyrell Williams for 56 yards touchdown,56,1.860,7.000,5.14
2017-12-31,Chargers,Raiders,2,0:30,1,6,RAI 6,20-10,Philip Rivers pass complete short right to Keenan Allen for 6 yards touchdown,6,5.830,7.000,1.17
2017-12-31,Chargers,Raiders,3,1:00,3,13,SDG 38,29-10,Philip Rivers pass complete deep middle to Travis Benjamin for 62 yards touchdown,62,0.040,7.000,6.96
2017-12-24,Chargers,Jets,2,8:59,2,3,NYJ 3,6-0,Philip Rivers pass complete short middle to Antonio Gates for 3 yards touchdown,3,5.530,7.000,1.47
2017-12-16,Chargers,Chiefs,3,9:26,1,10,KAN 10,12-10,Philip Rivers pass complete short left to Antonio Gates for 10 yards touchdown,10,4.910,7.000,2.09
2017-12-10,Chargers,Washington,1,2:40,2,8,WAS 8,9-0,Philip Rivers pass complete short right to Hunter Henry for 8 yards touchdown,8,4.570,7.000,2.43
2017-12-10,Chargers,Washington,2,10:13,1,10,SDG 25,19-6,Philip Rivers pass complete deep middle to Tyrell Williams for 75 yards touchdown,75,0.610,7.000,6.39
2017-12-03,Chargers,Browns,3,10:40,3,7,CLE 7,15-7,Philip Rivers pass complete short middle to Keenan Allen for 7 yards touchdown,7,3.810,7.000,3.19
2017-11-23,Chargers,Cowboys,3,9:06,3,3,DAL 3,9-0,Philip Rivers pass complete short middle to Hunter Henry for 3 yards touchdown,3,4.720,7.000,2.28
2017-11-23,Chargers,Cowboys,3,1:52,1,10,DAL 27,15-0,Philip Rivers pass complete deep right to Tyrell Williams for 27 yards touchdown,27,3.780,7.000,3.22
2017-11-23,Chargers,Cowboys,4,10:10,3,6,DAL 42,22-6,Philip Rivers pass complete short left to Keenan Allen for 42 yards touchdown,42,1.820,7.000,5.18
2017-11-19,Chargers,Bills,2,12:59,1,10,BUF 21,16-7,Philip Rivers pass complete deep right to Keenan Allen for 21 yards touchdown,21,4.170,7.000,2.83
2017-11-19,Chargers,Bills,2,10:36,1,2,BUF 2,23-7,Philip Rivers pass complete short left to Keenan Allen for 2 yards touchdown,2,6.740,7.000,.26
2017-11-12,Chargers,Jaguars,2,0:56,2,8,JAX 28,6-6,Philip Rivers pass complete short right to Austin Ekeler for 28 yards touchdown,28,3.300,7.000,3.70
2017-11-12,Chargers,Jaguars,3,10:37,3,3,JAX 22,13-6,Philip Rivers pass complete short right to Austin Ekeler for 22 yards touchdown. Penalty on Telvin Smith: Unsportsmanlike Conduct 15 yards,22,3.340,7.000,3.66
2017-10-29,Chargers,Patriots,4,8:36,1,10,NWE 24,13-18,Philip Rivers pass complete deep right to Travis Benjamin for 24 yards touchdown,24,3.970,7.000,3.03
2017-10-22,Chargers,Broncos,2,7:10,1,1,DEN 1,13-0,Philip Rivers pass complete short left to Austin Ekeler for 1 yard touchdown,1,6.970,7.000,.03
2017-10-22,Chargers,Broncos,4,5:51,3,11,DEN 42,20-0,Philip Rivers pass complete short left to Travis Benjamin for 42 yards touchdown,42,1.490,7.000,5.51
2017-10-15,Chargers,Raiders,4,10:24,2,6,RAI 6,13-10,Philip Rivers pass complete short left to Melvin Gordon for 6 yards touchdown,6,4.950,7.000,2.05
2017-10-08,Chargers,Giants,2,13:07,2,6,NYG 6,6-9,Philip Rivers pass complete short right to Melvin Gordon for 6 yards touchdown,6,4.950,7.000,2.05
2017-10-08,Chargers,Giants,3,0:51,1,10,NYG 25,16-16,Philip Rivers pass complete deep left to Hunter Henry for 25 yards touchdown,25,3.910,7.000,3.09
2017-10-08,Chargers,Giants,4,3:04,3,9,NYG 10,20-22,Philip Rivers pass complete short right to Melvin Gordon for 10 yards touchdown,10,3.300,7.000,3.70
2017-10-01,Chargers,Eagles,2,6:42,1,10,SDG 25,6-13,Philip Rivers pass complete deep middle to Tyrell Williams for 75 yards touchdown,75,0.610,7.000,6.39
2017-10-01,Chargers,Eagles,4,6:48,2,4,PHI 4,23-26,Philip Rivers pass complete short middle to Hunter Henry for 4 yards touchdown,4,5.340,7.000,1.66
2017-09-17,Chargers,Dolphins,3,8:24,2,7,MIA 7,16-10,Philip Rivers pass complete short middle to Antonio Gates for 7 yards touchdown,7,4.760,7.000,2.24
2017-09-11,Chargers,Broncos,2,15:00,2,10,DEN 11,6-7,Philip Rivers pass complete short middle to Melvin Gordon for 11 yards touchdown,11,4.140,7.000,2.86
2017-09-11,Chargers,Broncos,4,8:15,1,5,DEN 5,13-24,Philip Rivers pass complete short right to Keenan Allen for 5 yards touchdown. Penalty on Keenan Allen: Taunting 15 yards,5,6.060,7.000,.94
2017-09-11,Chargers,Broncos,4,7:07,1,10,DEN 38,20-24,Philip Rivers pass complete deep left to Travis Benjamin for 38 yards touchdown,38,3.050,7.000,3.95
2017-01-01,Chargers,Chiefs,2,14:55,1,2,KAN 2,9-3,Philip Rivers pass complete short left to Antonio Gates for 2 yards touchdown,2,6.740,7.000,.26
2017-01-01,Chargers,Chiefs,4,2:13,1,10,KAN 12,26-36,Philip Rivers pass complete short right to Hunter Henry for 12 yards touchdown,12,4.780,7.000,2.22
2016-12-24,Chargers,Browns,1,10:53,1,1,CLE 1,6-0,Philip Rivers pass complete short left to Antonio Gates for 1 yard touchdown,1,6.970,7.000,.03
2016-12-24,Chargers,Browns,3,6:09,3,1,CLE 1,16-20,Philip Rivers pass complete short left to Tyrell Williams for 1 yard touchdown,1,5.170,7.000,1.83
2016-12-18,Chargers,Raiders,1,10:39,3,8,RAI 47,6-0,Philip Rivers pass complete deep right to Travis Benjamin for 47 yards touchdown,47,1.360,7.000,5.64
2016-12-18,Chargers,Raiders,3,6:19,1,7,RAI 7,16-13,Philip Rivers pass complete short left to Hunter Henry for 7 yards touchdown,7,5.600,7.000,1.40
2016-12-11,Chargers,Panthers,2,1:08,3,9,CAR 9,6-23,Philip Rivers pass complete short left to Hunter Henry for 9 yards touchdown,9,3.360,7.000,3.64
2016-12-11,Chargers,Panthers,3,0:38,2,7,CAR 19,16-26,Philip Rivers pass complete deep right to Dontrelle Inman for 19 yards touchdown,19,3.970,7.000,3.03
2016-12-04,Chargers,Buccaneers,1,11:03,2,9,TAM 35,6-0,Philip Rivers pass complete short left to Dontrelle Inman for 35 yards touchdown,35,2.770,7.000,4.23
2016-12-04,Chargers,Buccaneers,3,1:42,1,10,TAM 40,20-17,Philip Rivers pass complete deep right to Tyrell Williams for 40 yards touchdown,40,2.920,7.000,4.08
2016-11-27,Chargers,Texans,2,6:52,2,8,SDG 48,6-7,Philip Rivers pass complete deep left to Dontrelle Inman for 52 yards touchdown,52,1.720,7.000,5.28
2016-11-27,Chargers,Texans,2,2:00,1,10,HTX 21,13-7,Philip Rivers pass complete deep middle to Tyrell Williams for 21 yards touchdown,21,4.170,7.000,2.83
2016-11-27,Chargers,Texans,4,9:59,1,10,HTX 12,20-10,Philip Rivers pass complete short right to Hunter Henry for 12 yards touchdown,12,4.780,7.000,2.22
2016-11-13,Chargers,Dolphins,2,7:42,1,10,MIA 11,9-0,Philip Rivers pass complete short middle to Antonio Gates for 11 yards touchdown,11,4.840,7.000,2.16
2016-11-13,Chargers,Dolphins,3,5:42,3,7,MIA 7,16-14,Philip Rivers pass complete short right to Hunter Henry for 7 yards touchdown,7,3.810,7.000,3.19
2016-11-13,Chargers,Dolphins,4,4:13,2,10,SDG 49,23-21,Philip Rivers pass complete deep left to Tyrell Williams for 51 yards touchdown,51,1.650,7.000,5.35
2016-11-06,Chargers,Titans,1,10:07,1,10,OTI 13,6-0,Philip Rivers pass complete short left to Antonio Gates for 13 yards touchdown,13,4.710,7.000,2.29
2016-11-06,Chargers,Titans,2,14:22,1,6,OTI 6,15-0,Philip Rivers pass complete short middle to Tyrell Williams for 6 yards touchdown,6,5.830,7.000,1.17
2016-10-30,Chargers,Broncos,1,7:30,3,7,DEN 7,6-3,Philip Rivers pass complete short middle to Antonio Gates for 7 yards touchdown,7,3.810,7.000,3.19
2016-10-30,Chargers,Broncos,3,4:09,3,10,DEN 14,13-17,Philip Rivers pass complete short left to Travis Benjamin for 14 yards touchdown,14,3.110,7.000,3.89
2016-10-23,Chargers,Falcons,4,6:03,1,5,ATL 5,26-30,Philip Rivers pass complete short left to Melvin Gordon for 5 yards touchdown,5,6.060,7.000,.94
2016-10-13,Chargers,Broncos,1,8:06,2,5,DEN 5,6-0,Philip Rivers pass complete short middle to Hunter Henry for 5 yards touchdown,5,5.150,7.000,1.85
2016-10-09,Chargers,Raiders,2,13:13,2,10,RAI 29,6-3,Philip Rivers pass complete deep middle to Tyrell Williams for 29 yards touchdown,29,3.100,7.000,3.90
2016-10-09,Chargers,Raiders,3,12:38,2,7,RAI 18,16-9,Philip Rivers pass complete short left to Melvin Gordon for 18 yards touchdown,18,4.040,7.000,2.96
2016-10-09,Chargers,Raiders,3,10:14,1,1,RAI 1,23-16,Philip Rivers pass complete short middle to Hunter Henry for 1 yard touchdown,1,6.970,7.000,.03
2016-10-09,Chargers,Raiders,4,6:26,2,4,RAI 4,30-34,Philip Rivers pass complete short left to Antonio Gates for 4 yards touchdown,4,5.340,7.000,1.66
2016-10-02,Chargers,Saints,1,1:15,2,8,NOR 20,6-7,Philip Rivers pass complete deep middle to Hunter Henry for 20 yards touchdown,20,3.830,7.000,3.17
2016-10-02,Chargers,Saints,2,7:15,1,10,SDG 43,13-14,Philip Rivers pass complete deep left to Dontrelle Inman for 57 yards touchdown,57,1.800,7.000,5.20
2016-09-18,Chargers,Jaguars,2,15:00,1,6,JAX 6,13-0,Philip Rivers pass complete short left to Travis Benjamin for 6 yards touchdown,6,5.830,7.000,1.17
2016-09-18,Chargers,Jaguars,2,9:58,1,2,JAX 2,20-0,Philip Rivers pass complete short left to Antonio Gates for 2 yards touchdown,2,6.740,7.000,.26
2016-09-18,Chargers,Jaguars,3,11:06,3,12,JAX 44,27-0,Philip Rivers pass complete short right to Tyrell Williams for 44 yards touchdown,44,1.290,7.000,5.71
2016-09-18,Chargers,Jaguars,3,2:57,2,8,JAX 45,34-0,Philip Rivers pass complete deep right to Travis Benjamin for 45 yards touchdown,45,2.180,7.000,4.82
2016-09-11,Chargers,Chiefs,2,7:59,1,4,KAN 4,20-3,Philip Rivers pass complete short right to Danny Woodhead for 4 yards touchdown,4,6.280,7.000,.72
2016-01-03,Chargers,Broncos,3,8:27,3,8,DEN 13,12-7,Philip Rivers pass complete short left to Antonio Gates for 13 yards touchdown,13,3.400,7.000,3.60
2016-01-03,Chargers,Broncos,4,13:09,1,10,SDG 20,19-17,Philip Rivers pass complete deep middle to Tyrell Williams for 80 yards touchdown,80,0.280,7.000,6.72
2015-12-24,Chargers,Raiders,2,11:08,3,3,RAI 7,13-7,Philip Rivers pass complete short right to Dontrelle Inman for 7 yards touchdown,7,4.500,7.000,2.50
2015-12-20,Chargers,Dolphins,1,4:23,2,12,MIA 20,6-0,Philip Rivers pass complete deep right to Danny Woodhead for 20 yards touchdown,20,3.560,7.000,3.44
2015-12-20,Chargers,Dolphins,2,0:46,3,9,MIA 9,22-0,Philip Rivers pass complete short right to Danny Woodhead for 9 yards touchdown,9,3.360,7.000,3.64
2015-12-20,Chargers,Dolphins,4,4:18,3,9,MIA 9,29-7,Philip Rivers pass complete short left to Danny Woodhead for 9 yards touchdown,9,3.360,7.000,3.64
2015-11-29,Chargers,Jaguars,2,14:25,3,2,JAX 2,6-6,Philip Rivers pass complete short left to Dontrelle Inman for 2 yards touchdown,2,4.950,7.000,2.05
2015-11-29,Chargers,Jaguars,2,1:54,2,9,JAX 9,13-9,Philip Rivers pass complete short middle to Antonio Gates for 9 yards touchdown,9,4.380,7.000,2.62
2015-11-29,Chargers,Jaguars,2,0:50,1,10,JAX 12,20-9,Philip Rivers pass complete short right to Antonio Gates for 12 yards touchdown,12,4.780,7.000,2.22
2015-11-29,Chargers,Jaguars,4,4:50,2,5,JAX 5,30-19,Philip Rivers pass complete short left to Steve Johnson for 5 yards touchdown,5,5.150,7.000,1.85
2015-11-09,Chargers,Bears,1,6:55,2,6,CHI 14,6-0,Philip Rivers pass complete short left to Danny Woodhead for 14 yards touchdown,14,4.430,7.000,2.57
2015-11-01,Chargers,Ravens,2,10:21,2,9,RAV 9,9-6,Philip Rivers pass complete short right to Malcom Floyd for 9 yards touchdown. Penalty on Lardarius Webb: Defensive Pass Interference (Declined),9,4.380,7.000,2.62
2015-11-01,Chargers,Ravens,2,0:15,2,10,RAV 13,16-13,Philip Rivers pass complete short left to Keenan Allen for 13 yards touchdown,13,4.050,7.000,2.95
2015-11-01,Chargers,Ravens,3,3:05,3,10,SDG 30,22-16,Philip Rivers pass complete deep middle to Malcom Floyd for 70 yards touchdown,70,-0.300,7.000,7.30
2015-10-25,Chargers,Raiders,4,13:07,2,10,RAI 31,12-37,Philip Rivers pass complete short right to Ladarius Green for 31 yards touchdown,31,2.970,7.000,4.03
