Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff
2016-01-03,Falcons,Saints,2,14:35,1,10,NOR 42,9-7,Matt Ryan pass complete short right to Tony Moeaki for 42 yards touchdown,42,2.790,7.000,4.21
2016-01-03,Falcons,Saints,2,0:30,2,4,NOR 4,16-14,Matt Ryan pass complete short right to Devonta Freeman for 4 yards touchdown,4,5.340,7.000,1.66
2015-12-27,Falcons,Panthers,3,2:25,3,13,ATL 30,13-10,Matt Ryan pass complete deep left to Julio Jones for 70 yards touchdown,70,-0.490,7.000,7.49
2015-12-20,Falcons,Jaguars,2,3:57,1,10,JAX 11,13-3,Matt Ryan pass complete short right to Julio Jones for 11 yards touchdown,11,4.840,7.000,2.16
2015-12-06,Falcons,Buccaneers,4,10:48,1,5,TAM 5,18-16,Matt Ryan pass complete short right to Nick Williams for 5 yards touchdown,5,6.060,7.000,.94
2015-11-29,Falcons,Vikings,4,1:33,1,1,MIN 1,9-20,Matt Ryan pass complete short right to Nick Williams for 1 yard touchdown,1,6.970,7.000,.03
2015-11-22,Falcons,Colts,1,0:10,3,1,CLT 15,6-0,Matt Ryan pass complete short left to Patrick DiMarco for 15 yards touchdown,15,4.170,7.000,2.83
2015-11-22,Falcons,Colts,2,9:00,3,1,CLT 1,13-0,Matt Ryan pass complete short right to Patrick DiMarco for 1 yard touchdown,1,5.170,7.000,1.83
2015-11-22,Falcons,Colts,3,9:45,2,3,CLT 3,20-7,Matt Ryan pass complete short right to Leonard Hankerson for 3 yards touchdown,3,5.530,7.000,1.47
2015-11-08,Falcons,49ers,2,0:21,2,3,SFO 17,12-17,Matt Ryan pass complete short right to Devonta Freeman for 17 yards touchdown,17,4.460,7.000,2.54
2015-11-01,Falcons,Buccaneers,3,0:19,2,7,TAM 7,9-20,Matt Ryan pass complete short middle to Jacob Tamme for 7 yards touchdown,7,4.760,7.000,2.24
2015-11-01,Falcons,Buccaneers,4,0:23,1,8,TAM 8,19-20,Matt Ryan pass complete short left to Julio Jones for 8 yards touchdown,8,5.370,7.000,1.63
2015-10-25,Falcons,Titans,3,6:01,2,5,OTI 8,9-7,Matt Ryan pass complete short right to Julio Jones for 8 yards touchdown,8,4.960,7.000,2.04
2015-10-15,Falcons,Saints,2,14:17,2,7,NOR 7,6-14,Matt Ryan pass complete short left to Roddy White for 7 yards touchdown,7,4.760,7.000,2.24
2015-10-15,Falcons,Saints,4,1:34,1,10,NOR 13,20-31,Matt Ryan pass complete short right to Devonta Freeman for 13 yards touchdown,13,4.710,7.000,2.29
2015-10-04,Falcons,Texans,2,3:15,3,1,HTX 3,27-0,Matt Ryan pass complete short left to Leonard Hankerson for 3 yards touchdown,3,5.060,7.000,1.94
2015-09-27,Falcons,Cowboys,3,7:16,3,3,DAL 45,23-28,Matt Ryan pass complete deep right to Julio Jones for 45 yards touchdown,45,1.820,7.000,5.18
2015-09-27,Falcons,Cowboys,4,3:09,3,2,DAL 2,38-28,Matt Ryan pass complete short right to Julio Jones for 2 yards touchdown,2,4.950,7.000,2.05
2015-09-20,Falcons,Giants,4,12:46,3,9,NYG 10,16-20,Matt Ryan pass complete short left to Leonard Hankerson for 10 yards touchdown,10,3.300,7.000,3.70
2015-09-14,Falcons,Eagles,2,10:50,2,4,PHI 4,9-0,Matt Ryan pass complete short left to Julio Jones for 4 yards touchdown,4,5.340,7.000,1.66
2015-09-14,Falcons,Eagles,2,0:51,1,10,PHI 22,19-3,Matt Ryan pass complete deep right to Julio Jones for 22 yards touchdown,22,4.110,7.000,2.89
2014-12-21,Falcons,Saints,2,0:08,1,3,NOR 3,12-7,Matt Ryan pass complete short middle to Eric Weems for 3 yards touchdown,3,6.510,7.000,.49
2014-12-14,Falcons,Steelers,2,4:27,3,6,PIT 17,6-13,Matt Ryan pass complete deep right to Devin Hester for 17 yards touchdown,17,3.460,7.000,3.54
2014-12-14,Falcons,Steelers,4,10:26,3,3,PIT 4,19-27,Matt Ryan pass complete short middle to Roddy White for 4 yards touchdown,4,4.670,7.000,2.33
2014-12-08,Falcons,Packers,3,12:39,4,5,GNB 5,13-31,Matt Ryan pass complete short middle to Eric Weems for 5 yards touchdown,5,3.010,7.000,3.99
2014-12-08,Falcons,Packers,4,12:39,1,15,GNB 22,23-34,Matt Ryan pass complete deep left to Julio Jones for 22 yards touchdown,22,4.110,7.000,2.89
2014-12-08,Falcons,Packers,4,6:20,2,1,GNB 1,30-40,Matt Ryan pass complete short left to Roddy White for 1 yard touchdown,1,5.910,7.000,1.09
2014-12-08,Falcons,Packers,4,2:15,4,2,GNB 2,36-43,Matt Ryan pass complete short left to Harry Douglas for 2 yards touchdown,2,3.250,7.000,3.75
2014-11-30,Falcons,Cardinals,1,11:45,4,1,CRD 1,6-0,Matt Ryan pass complete short middle to Levine Toilolo for 1 yard touchdown,1,3.550,7.000,3.45
2014-11-30,Falcons,Cardinals,1,6:00,2,10,CRD 32,16-0,Matt Ryan pass complete deep left to Julio Jones for 32 yards touchdown,32,2.900,7.000,4.10
2014-11-23,Falcons,Browns,1,5:59,2,10,CLE 24,6-0,Matt Ryan pass complete deep middle to Julio Jones for 24 yards touchdown,24,3.430,7.000,3.57
2014-11-23,Falcons,Browns,2,1:00,1,8,CLE 8,13-13,Matt Ryan pass complete short middle to Jacquizz Rodgers for 8 yards touchdown,8,5.370,7.000,1.63
2014-11-16,Falcons,Panthers,3,6:38,1,2,CAR 2,15-3,Matt Ryan pass complete short right to Roddy White for 2 yards touchdown,2,6.740,7.000,.26
2014-11-09,Falcons,Buccaneers,4,9:25,2,4,TAM 5,22-17,Matt Ryan pass complete short left to Roddy White for 5 yards touchdown,5,5.280,7.000,1.72
2014-10-26,Falcons,Lions,1,9:31,2,7,DET 7,6-0,Matt Ryan pass complete short right to Devonta Freeman for 7 yards touchdown,7,4.760,7.000,2.24
2014-10-26,Falcons,Lions,1,2:58,1,1,DET 1,13-0,Matt Ryan pass complete short middle to Bear Pascoe for 1 yard touchdown,1,6.970,7.000,.03
2014-10-19,Falcons,Ravens,4,7:18,1,4,RAV 4,6-20,Matt Ryan pass complete short right to Roddy White for 4 yards touchdown,4,6.280,7.000,.72
2014-10-12,Falcons,Bears,3,11:28,3,6,CHI 41,9-13,Matt Ryan pass complete short right to Antone Smith for 41 yards touchdown,41,1.880,7.000,5.12
2014-10-05,Falcons,Giants,3,5:52,3,4,ATL 26,19-10,Matt Ryan pass complete short left to Antone Smith for 74 yards touchdown,74,-0.160,7.000,7.16
2014-09-28,Falcons,Vikings,1,4:02,3,7,MIN 24,6-7,Matt Ryan pass complete short right to Roddy White for 24 yards touchdown,24,2.940,7.000,4.06
2014-09-28,Falcons,Vikings,2,6:00,2,1,MIN 1,13-14,Matt Ryan pass complete short left to Patrick DiMarco for 1 yard touchdown,1,5.910,7.000,1.09
2014-09-28,Falcons,Vikings,3,7:29,3,7,MIN 36,20-27,Matt Ryan pass complete short right to Devin Hester for 36 yards touchdown,36,2.150,7.000,4.85
2014-09-18,Falcons,Buccaneers,1,12:09,2,2,TAM 3,6-0,Matt Ryan pass complete short right to Harry Douglas for 3 yards touchdown,3,5.660,7.000,1.34
2014-09-18,Falcons,Buccaneers,1,3:11,3,8,TAM 8,13-0,Matt Ryan pass complete short left to Julio Jones for 8 yards touchdown,8,3.580,7.000,3.42
2014-09-18,Falcons,Buccaneers,3,8:31,1,10,TAM 40,41-0,Matt Ryan pass complete deep right to Julio Jones for 40 yards touchdown,40,2.920,7.000,4.08
2014-09-14,Falcons,Bengals,4,8:41,1,10,CIN 14,9-24,Matt Ryan pass complete short left to Julio Jones for 14 yards touchdown,14,4.650,7.000,2.35
2014-09-07,Falcons,Saints,2,4:12,1,2,NOR 2,6-13,Matt Ryan pass complete short right to Roddy White for 2 yards touchdown,2,6.740,7.000,.26
2014-09-07,Falcons,Saints,3,9:28,2,1,NOR 1,16-20,Matt Ryan pass complete short middle to Levine Toilolo for 1 yard touchdown,1,5.910,7.000,1.09
2014-09-07,Falcons,Saints,3,0:34,2,9,ATL 46,23-20,Matt Ryan pass complete short left to Antone Smith for 54 yards touchdown,54,1.520,7.000,5.48
2013-12-29,Falcons,Panthers,1,8:49,3,9,CAR 9,6-0,Matt Ryan pass complete short middle to Jason Snelling for 9 yards touchdown,9,3.360,7.000,3.64
2013-12-29,Falcons,Panthers,3,9:58,3,8,CAR 39,16-14,Matt Ryan pass complete deep middle to Roddy White for 39 yards touchdown,39,1.880,7.000,5.12
2013-12-23,Falcons,49ers,4,8:42,1,10,SFO 39,16-20,Matt Ryan pass complete deep right to Roddy White for 39 yards touchdown,39,2.980,7.000,4.02
2013-12-23,Falcons,49ers,4,2:14,1,2,SFO 2,23-27,Matt Ryan pass complete short right to Tony Gonzalez for 2 yards touchdown. Penalty on Donte Whitner: Defensive Holding (Declined) Penalty on Ahmad Brooks: Roughing the Passer 15 yards,2,6.740,7.000,.26
2013-12-15,Falcons,Washington,1,3:58,1,10,WAS 13,13-0,Matt Ryan pass complete short middle to Tony Gonzalez for 13 yards touchdown,13,4.710,7.000,2.29
2013-12-08,Falcons,Packers,2,11:10,3,3,GNB 36,6-7,Matt Ryan pass complete short middle to Drew Davis for 36 yards touchdown,36,2.410,7.000,4.59
2013-12-08,Falcons,Packers,2,8:48,1,2,GNB 2,13-7,Matt Ryan pass complete short right to Tony Gonzalez for 2 yards touchdown,2,6.740,7.000,.26
2013-12-01,Falcons,Bills,3,8:18,3,11,BUF 11,23-17,Matt Ryan pass complete short middle to Tony Gonzalez for 11 yards touchdown,11,3.120,7.000,3.88
2013-11-17,Falcons,Buccaneers,3,1:15,2,10,ATL 20,12-38,Matt Ryan pass complete deep middle to Harry Douglas for 80 yards touchdown,80,-0.270,7.000,7.27
2013-11-17,Falcons,Buccaneers,4,1:48,2,6,TAM 6,27-41,Matt Ryan pass complete short right to Roddy White for 6 yards touchdown,6,4.950,7.000,2.05
2013-11-10,Falcons,Seahawks,3,1:07,4,3,SEA 12,9-26,Matt Ryan pass complete short left to Darius Johnson for 12 yards touchdown,12,2.730,7.000,4.27
2013-11-03,Falcons,Panthers,2,2:00,2,9,CAR 17,9-14,Matt Ryan pass complete deep middle to Tony Gonzalez for 17 yards touchdown,17,3.940,7.000,3.06
2013-10-27,Falcons,Cardinals,4,4:43,2,4,CRD 4,12-27,Matt Ryan pass complete short left to Drew Davis for 4 yards touchdown,4,5.340,7.000,1.66
2013-10-20,Falcons,Buccaneers,2,13:29,3,5,TAM 19,13-0,Matt Ryan pass complete short left to Jacquizz Rodgers for 19 yards touchdown,19,3.410,7.000,3.59
2013-10-20,Falcons,Buccaneers,2,5:40,1,10,TAM 37,23-7,Matt Ryan pass complete deep right to Harry Douglas for 37 yards touchdown,37,3.120,7.000,3.88
2013-10-20,Falcons,Buccaneers,4,14:12,2,6,TAM 8,30-17,Matt Ryan pass complete short middle to Jacquizz Rodgers for 8 yards touchdown,8,4.830,7.000,2.17
2013-10-07,Falcons,Jets,2,14:57,3,4,NYJ 4,6-3,Matt Ryan pass complete short middle to Jason Snelling for 4 yards touchdown,4,4.490,7.000,2.51
2013-10-07,Falcons,Jets,4,2:00,2,3,NYJ 3,27-27,Matt Ryan pass complete short right to Levine Toilolo for 3 yards touchdown,3,5.530,7.000,1.47
2013-09-29,Falcons,Patriots,2,0:46,1,10,NWE 21,9-10,Matt Ryan pass complete short right to Tony Gonzalez for 21 yards touchdown,21,4.170,7.000,2.83
2013-09-29,Falcons,Patriots,4,4:28,1,10,NWE 11,19-30,Matt Ryan pass complete short right to Tony Gonzalez for 11 yards touchdown,11,4.840,7.000,2.16
2013-09-22,Falcons,Dolphins,1,6:19,1,7,MIA 7,6-0,Matt Ryan pass complete short middle to Jason Snelling for 7 yards touchdown,7,5.600,7.000,1.40
2013-09-22,Falcons,Dolphins,3,12:45,2,2,MIA 2,19-10,Matt Ryan pass complete short middle to Levine Toilolo for 2 yards touchdown,2,5.720,7.000,1.28
2013-09-15,Falcons,Rams,1,8:42,2,4,RAM 8,6-0,Matt Ryan pass complete short right to Steven Jackson for 8 yards touchdown,8,5.090,7.000,1.91
2013-09-15,Falcons,Rams,1,1:31,3,7,ATL 19,13-0,Matt Ryan pass complete deep right to Julio Jones for 81 yards touchdown,81,-0.950,7.000,7.95
2013-09-08,Falcons,Saints,1,8:40,2,7,NOR 7,6-0,Matt Ryan pass complete short middle to Tony Gonzalez for 7 yards touchdown,7,4.760,7.000,2.24
2013-09-08,Falcons,Saints,3,11:45,3,4,NOR 4,16-13,Matt Ryan pass complete short left to Julio Jones for 4 yards touchdown,4,4.490,7.000,2.51
2013-01-20,Falcons,49ers,1,11:31,2,9,SFO 46,6-0,Matt Ryan pass complete deep left to Julio Jones for 46 yards touchdown,46,2.050,7.000,4.95
2013-01-20,Falcons,49ers,2,15:00,1,10,SFO 20,16-0,Matt Ryan pass complete deep left to Julio Jones for 20 yards touchdown,20,4.240,7.000,2.76
2013-01-20,Falcons,49ers,2,0:29,2,4,SFO 10,23-14,Matt Ryan pass complete short middle to Tony Gonzalez for 10 yards touchdown,10,4.970,7.000,2.03
2013-01-13,Falcons,Seahawks,1,3:12,1,1,SEA 1,9-0,Matt Ryan pass complete short left to Tony Gonzalez for 1 yard touchdown,1,6.970,7.000,.03
2013-01-13,Falcons,Seahawks,2,4:23,1,10,SEA 47,19-0,Matt Ryan pass complete deep middle to Roddy White for 47 yards touchdown,47,2.460,7.000,4.54
2013-01-13,Falcons,Seahawks,3,2:11,2,4,SEA 5,26-7,Matt Ryan pass complete short middle to Jason Snelling for 5 yards touchdown,5,5.280,7.000,1.72
2012-12-30,Falcons,Buccaneers,4,7:07,4,7,TAM 7,16-22,Matt Ryan pass complete short right to Harry Douglas for 7 yards touchdown,7,2.970,7.000,4.03
2012-12-22,Falcons,Lions,1,5:59,3,1,DET 44,6-0,Matt Ryan pass complete deep right to Roddy White for 44 yards touchdown,44,2.020,7.000,4.98
2012-12-22,Falcons,Lions,2,10:03,2,5,DET 39,13-3,Matt Ryan pass complete short left to Roddy White for 39 yards touchdown,39,2.780,7.000,4.22
2012-12-22,Falcons,Lions,2,1:24,2,9,DET 16,20-3,Matt Ryan pass complete deep right to Julio Jones for 16 yards touchdown,16,4.000,7.000,3.00
2012-12-22,Falcons,Lions,4,7:14,1,1,DET 1,27-16,Matt Ryan pass complete short left to Michael Palmer for 1 yard touchdown,1,6.970,7.000,.03
2012-12-16,Falcons,Giants,1,1:50,3,11,NYG 12,13-0,Matt Ryan pass complete short middle to Tony Gonzalez for 12 yards touchdown,12,3.110,7.000,3.89
2012-12-16,Falcons,Giants,3,11:39,1,10,NYG 40,23-0,Matt Ryan pass complete deep left to Julio Jones for 40 yards touchdown,40,2.920,7.000,4.08
2012-12-16,Falcons,Giants,4,5:04,2,3,NYG 3,33-0,Matt Ryan pass complete short right to Julio Jones for 3 yards touchdown,3,5.530,7.000,1.47
2012-12-09,Falcons,Panthers,3,4:53,2,4,CAR 4,6-23,Matt Ryan pass complete left to Roddy White for 4 yards touchdown,4,5.340,7.000,1.66
2012-12-09,Falcons,Panthers,4,14:04,1,10,CAR 11,13-23,Matt Ryan pass complete short left to Julio Jones for 11 yards touchdown,11,4.840,7.000,2.16
2012-11-29,Falcons,Saints,2,14:14,2,11,NOR 17,13-0,Matt Ryan pass complete deep middle to Tony Gonzalez for 17 yards touchdown,17,3.770,7.000,3.23
2012-11-25,Falcons,Buccaneers,3,8:37,1,10,ATL 20,16-13,Matt Ryan pass complete deep right to Julio Jones for 80 yards touchdown,80,0.280,7.000,6.72
2012-11-11,Falcons,Saints,1,11:43,2,1,NOR 1,6-0,Matt Ryan pass complete short left to Mike Johnson for 1 yard touchdown,1,5.910,7.000,1.09
2012-11-11,Falcons,Saints,2,6:32,3,2,NOR 2,16-14,Matt Ryan pass complete short left to Tony Gonzalez for 2 yards touchdown,2,4.950,7.000,2.05
2012-11-11,Falcons,Saints,4,13:32,1,6,NOR 6,23-28,Matt Ryan pass complete short middle to Tony Gonzalez for 6 yards touchdown,6,5.830,7.000,1.17
2012-10-28,Falcons,Eagles,1,6:21,3,7,PHI 15,6-0,Matt Ryan pass complete short right to Drew Davis for 15 yards touchdown,15,3.460,7.000,3.54
2012-10-28,Falcons,Eagles,1,0:36,2,3,PHI 3,13-0,Matt Ryan pass complete short right to Jason Snelling for 3 yards touchdown,3,5.530,7.000,1.47
2012-10-28,Falcons,Eagles,2,6:41,2,14,ATL 37,20-7,Matt Ryan pass complete short left to Julio Jones for 63 yards touchdown,63,0.580,7.000,6.42
2012-10-14,Falcons,Raiders,2,9:56,2,4,RAI 4,6-3,Matt Ryan pass complete short middle to Roddy White for 4 yards touchdown,4,5.340,7.000,1.66
2012-10-07,Falcons,Washington,2,0:30,1,1,WAS 1,6-7,Matt Ryan pass complete short right to Tony Gonzalez for 1 yard touchdown. Penalty on Lorenzo Alexander: Defensive Holding (Declined),1,6.970,7.000,.03
2012-10-07,Falcons,Washington,4,13:30,2,13,WAS 18,13-10,Matt Ryan pass complete deep left to Julio Jones for 18 yards touchdown,18,3.560,7.000,3.44
2012-09-30,Falcons,Panthers,1,0:33,1,10,CAR 49,6-7,Matt Ryan pass complete deep right to Roddy White for 49 yards touchdown,49,2.320,7.000,4.68
2012-09-30,Falcons,Panthers,2,1:55,3,4,CAR 14,16-14,Matt Ryan pass complete short middle to Roddy White for 14 yards touchdown. Penalty on Frank Alexander: Defensive Offside (Declined),14,3.890,7.000,3.11
2012-09-30,Falcons,Panthers,3,10:29,1,10,ATL 40,23-14,Matt Ryan pass complete short middle to Michael Turner for 60 yards touchdown,60,1.600,7.000,5.40
2012-09-23,Falcons,Chargers,1,9:49,2,8,SDG 8,6-0,Matt Ryan pass complete short middle to Jacquizz Rodgers for 8 yards touchdown,8,4.570,7.000,2.43
2012-09-23,Falcons,Chargers,2,2:37,2,7,SDG 7,12-0,Matt Ryan pass complete short middle to Tony Gonzalez for 7 yards touchdown,7,4.760,7.000,2.24
2012-09-23,Falcons,Chargers,2,0:58,3,3,SDG 9,19-0,Matt Ryan pass complete short right to Julio Jones for 9 yards touchdown,9,4.390,7.000,2.61
2012-09-17,Falcons,Broncos,2,4:45,1,1,DEN 1,19-0,Matt Ryan pass complete short middle to Tony Gonzalez for 1 yard touchdown,1,6.970,7.000,.03
2012-09-17,Falcons,Broncos,3,7:13,2,4,DEN 4,26-7,Matt Ryan pass complete short left to Roddy White for 4 yards touchdown,4,5.340,7.000,1.66
2012-09-09,Falcons,Chiefs,1,8:56,3,2,KAN 8,6-0,Matt Ryan pass complete short right to Julio Jones for 8 yards touchdown,8,4.620,7.000,2.38
2012-09-09,Falcons,Chiefs,2,7:55,1,10,KAN 14,16-10,Matt Ryan pass complete short left to Julio Jones for 14 yards touchdown,14,4.650,7.000,2.35
2012-09-09,Falcons,Chiefs,3,4:02,1,7,KAN 7,33-17,Matt Ryan pass complete short middle to Tony Gonzalez for 7 yards touchdown,7,5.600,7.000,1.40
2012-01-01,Falcons,Buccaneers,1,3:40,3,6,TAM 17,13-0,Matt Ryan pass complete short middle to Julio Jones for 17 yards touchdown,17,3.460,7.000,3.54
2012-01-01,Falcons,Buccaneers,1,3:16,1,10,TAM 48,20-0,Matt Ryan pass complete deep left to Julio Jones for 48 yards touchdown,48,2.390,7.000,4.61
2011-12-26,Falcons,Saints,1,1:36,3,10,NOR 21,9-7,Matt Ryan pass complete deep left to Julio Jones for 21 yards touchdown,21,2.940,7.000,4.06
2011-12-15,Falcons,Jaguars,1,10:58,3,4,JAX 29,6-0,Matt Ryan pass complete short middle to Julio Jones for 29 yards touchdown,29,2.810,7.000,4.19
2011-12-15,Falcons,Jaguars,2,1:56,3,6,JAX 6,23-0,Matt Ryan pass complete short middle to Roddy White for 6 yards touchdown,6,4.040,7.000,2.96
2011-12-15,Falcons,Jaguars,3,6:47,1,10,JAX 29,40-0,Matt Ryan pass complete deep left to Roddy White for 29 yards touchdown,29,3.640,7.000,3.36
2011-12-11,Falcons,Panthers,1,5:35,2,5,CAR 5,6-0,Matt Ryan pass complete short left to Roddy White for 5 yards touchdown,5,5.150,7.000,1.85
2011-12-11,Falcons,Panthers,3,9:03,2,6,CAR 31,16-23,Matt Ryan pass complete deep left to Jacquizz Rodgers for 31 yards touchdown,31,3.240,7.000,3.76
2011-12-11,Falcons,Panthers,4,12:49,2,10,CAR 17,23-23,Matt Ryan pass complete deep left to Julio Jones for 17 yards touchdown,17,3.850,7.000,3.15
2011-12-11,Falcons,Panthers,4,4:28,2,11,ATL 25,30-23,Matt Ryan pass complete deep left to Julio Jones for 75 yards touchdown,75,-0.010,7.000,7.01
2011-12-04,Falcons,Texans,3,1:52,1,4,HTX 4,9-10,Matt Ryan pass complete short right to Roddy White for 4 yards touchdown,4,6.280,7.000,.72
2011-11-27,Falcons,Vikings,1,6:16,2,19,MIN 27,6-0,Matt Ryan pass complete short middle to Harry Douglas for 27 yards touchdown,27,2.610,7.000,4.39
2011-11-27,Falcons,Vikings,2,4:09,1,6,MIN 6,13-0,Matt Ryan pass complete short right to Roddy White for 6 yards touchdown,6,5.830,7.000,1.17
2011-11-27,Falcons,Vikings,4,6:44,3,3,MIN 3,23-14,Matt Ryan pass complete short left to Michael Palmer for 3 yards touchdown,3,4.720,7.000,2.28
2011-11-20,Falcons,Titans,1,10:48,1,10,OTI 17,6-0,Matt Ryan pass complete deep middle to Tony Gonzalez for 17 yards touchdown,17,4.440,7.000,2.56
2011-11-13,Falcons,Saints,3,5:18,1,10,NOR 21,12-10,Matt Ryan pass complete short middle to Jason Snelling for 21 yards touchdown,21,4.170,7.000,2.83
2011-11-13,Falcons,Saints,4,4:18,1,10,NOR 20,19-23,Matt Ryan pass complete deep middle to Tony Gonzalez for 20 yards touchdown,20,4.240,7.000,2.76
2011-11-06,Falcons,Colts,1,3:00,1,10,50,13-0,Matt Ryan pass complete deep middle to Julio Jones for 50 yards touchdown,50,2.260,7.000,4.74
2011-11-06,Falcons,Colts,2,12:08,3,3,ATL 20,20-0,Matt Ryan pass complete short right to Julio Jones for 80 yards touchdown,80,-0.590,7.000,7.59
2011-11-06,Falcons,Colts,3,2:55,3,1,CLT 1,27-7,Matt Ryan pass complete short right to Tony Gonzalez for 1 yard touchdown,1,5.170,7.000,1.83
2011-10-23,Falcons,Lions,2,0:31,2,8,DET 18,16-6,Matt Ryan pass complete deep right to Roddy White for 18 yards touchdown,18,3.960,7.000,3.04
2011-10-16,Falcons,Panthers,2,3:53,3,1,CAR 1,13-10,Matt Ryan pass complete short left to Ovie Mughelli for 1 yard touchdown,1,5.170,7.000,1.83
2011-10-09,Falcons,Packers,1,8:19,1,5,GNB 5,6-0,Matt Ryan pass complete short left to Roddy White for 5 yards touchdown,5,6.060,7.000,.94
2011-10-02,Falcons,Seahawks,1,6:12,2,1,SEA 1,6-0,Matt Ryan pass complete short right to Tony Gonzalez for 1 yard touchdown,1,5.910,7.000,1.09
2011-09-25,Falcons,Buccaneers,4,10:01,1,10,TAM 10,9-16,Matt Ryan pass complete short middle to Tony Gonzalez for 10 yards touchdown,10,4.910,7.000,2.09
2011-09-18,Falcons,Eagles,1,2:51,3,2,PHI 2,6-0,Matt Ryan pass complete short middle to Roddy White for 2 yards touchdown,2,4.950,7.000,2.05
2011-09-18,Falcons,Eagles,2,0:50,3,3,PHI 4,13-10,Matt Ryan pass complete short middle to Tony Gonzalez for 4 yards touchdown,4,4.670,7.000,2.33
2011-09-18,Falcons,Eagles,3,12:03,1,10,PHI 17,20-10,Matt Ryan pass complete short middle to Tony Gonzalez for 17 yards touchdown,17,4.440,7.000,2.56
2011-09-18,Falcons,Eagles,4,10:52,2,1,PHI 1,27-31,Matt Ryan pass complete short right to Ovie Mughelli for 1 yard touchdown. Penalty on Jason Babin: Defensive Holding (Declined),1,5.910,7.000,1.09
2011-01-15,Falcons,Packers,4,14:25,2,3,GNB 6,20-42,Matt Ryan pass complete short right to Roddy White for 6 yards touchdown,6,5.340,7.000,1.66
2011-01-02,Falcons,Panthers,1,10:11,2,6,CAR 6,6-0,Matt Ryan pass complete short left to Tony Gonzalez for 6 yards touchdown,6,4.950,7.000,2.05
2011-01-02,Falcons,Panthers,2,0:56,3,10,CAR 14,20-0,Matt Ryan pass complete short right to Roddy White for 14 yards touchdown,14,3.110,7.000,3.89
2010-12-27,Falcons,Saints,2,7:31,2,7,NOR 7,6-10,Matt Ryan pass complete short middle to Roddy White for 7 yards touchdown,7,4.760,7.000,2.24
2010-12-19,Falcons,Seahawks,2,14:20,3,3,SEA 3,6-7,Matt Ryan pass complete short left to Jason Snelling for 3 yards touchdown,3,4.720,7.000,2.28
2010-12-19,Falcons,Seahawks,2,0:24,3,6,SEA 24,16-10,Matt Ryan pass complete deep right to Michael Jenkins for 24 yards touchdown,24,3.010,7.000,3.99
2010-12-19,Falcons,Seahawks,3,0:57,3,5,SEA 5,33-10,Matt Ryan pass complete short left to Roddy White for 5 yards touchdown,5,4.260,7.000,2.74
2010-12-12,Falcons,Panthers,1,13:41,1,4,CAR 4,6-0,Matt Ryan pass complete short middle to Tony Gonzalez for 4 yards touchdown,4,6.280,7.000,.72
2010-12-05,Falcons,Buccaneers,2,4:46,3,10,TAM 17,13-7,Matt Ryan pass complete short left to Ovie Mughelli for 17 yards touchdown,17,3.070,7.000,3.93
2010-12-05,Falcons,Buccaneers,4,4:36,3,3,TAM 9,27-24,Matt Ryan pass complete short left to Michael Jenkins for 9 yards touchdown,9,4.390,7.000,2.61
2010-11-28,Falcons,Packers,2,0:12,3,4,GNB 4,9-3,Matt Ryan pass complete short middle to Tony Gonzalez for 4 yards touchdown,4,4.490,7.000,2.51
2010-11-21,Falcons,Rams,2,12:34,2,8,RAM 12,9-10,Matt Ryan pass complete short middle to Brian Finneran for 12 yards touchdown,12,4.330,7.000,2.67
2010-11-21,Falcons,Rams,3,2:06,2,2,RAM 2,22-17,Matt Ryan pass complete short right to Justin Peelle for 2 yards touchdown,2,5.720,7.000,1.28
2010-11-11,Falcons,Ravens,2,11:32,2,14,RAV 28,6-0,Matt Ryan pass complete short right to Jason Snelling for 28 yards touchdown,28,2.890,7.000,4.11
2010-11-11,Falcons,Ravens,4,11:39,3,1,RAV 4,19-7,Matt Ryan pass complete short right to Roddy White for 4 yards touchdown,4,5.010,7.000,1.99
2010-11-11,Falcons,Ravens,4,0:27,1,10,RAV 33,26-21,Matt Ryan pass complete deep left to Roddy White for 33 yards touchdown,33,3.380,7.000,3.62
2010-11-07,Falcons,Buccaneers,3,10:34,3,5,TAM 5,23-14,Matt Ryan pass complete short middle to Michael Palmer for 5 yards touchdown,5,4.260,7.000,2.74
2010-10-24,Falcons,Bengals,1,10:14,2,3,CIN 3,6-0,Matt Ryan pass complete short middle to Brian Finneran for 3 yards touchdown,3,5.530,7.000,1.47
2010-10-24,Falcons,Bengals,2,11:13,3,1,CIN 43,16-3,Matt Ryan pass complete deep left to Roddy White for 43 yards touchdown,43,2.080,7.000,4.92
2010-10-24,Falcons,Bengals,4,13:09,1,10,CIN 11,30-25,Matt Ryan pass complete short right to Roddy White for 11 yards touchdown,11,4.840,7.000,2.16
2010-10-17,Falcons,Eagles,2,0:17,2,1,PHI 1,6-21,Matt Ryan pass complete short left to Tony Gonzalez for 1 yard touchdown,1,5.910,7.000,1.09
2010-10-17,Falcons,Eagles,4,5:45,1,10,PHI 13,16-28,Matt Ryan pass complete short middle to Tony Gonzalez for 13 yards touchdown,13,4.710,7.000,2.29
2010-10-10,Falcons,Browns,3,8:05,1,10,CLE 45,12-10,Matt Ryan pass complete deep middle to Roddy White for 45 yards touchdown,45,2.590,7.000,4.41
